timestamp,node_id,subsystem,sensor,parameter,value_raw,value_hrf
2020/05/04 22:02:50,001e061183f5,metsense,tmp112,temperature,993,7.75
2020/05/04 22:02:50,001e061183f5,metsense,tsl250rd,intensity,0,0.0
2020/05/04 22:02:50,001e061183f5,metsense,tsys01,temperature,9305960,7.87
2020/05/04 22:02:50,001e061183f5,plantower,pms7003,10um_particle,0,0
2020/05/04 22:02:50,001e061183f5,plantower,pms7003,1um_particle,0,0
2020/05/04 22:02:50,001e061183f5,plantower,pms7003,2_5um_particle,0,0
2020/05/04 22:02:50,001e061183f5,plantower,pms7003,5um_particle,0,0
2020/05/04 22:02:50,001e061183f5,plantower,pms7003,pm10_atm,0,0
2020/05/04 22:02:50,001e061183f5,plantower,pms7003,pm10_cf1,0,0
2020/05/04 22:02:50,001e061183f5,plantower,pms7003,pm1_atm,0,0
2020/05/04 22:02:50,001e061183f5,plantower,pms7003,pm1_cf1,0,0
2020/05/04 22:02:50,001e061183f5,plantower,pms7003,pm25_atm,0,0
2020/05/04 22:02:50,001e061183f5,plantower,pms7003,pm25_cf1,0,0
2020/05/04 22:02:50,001e061183f5,plantower,pms7003,point_3um_particle,0,0
2020/05/04 22:02:50,001e061183f5,plantower,pms7003,point_5um_particle,0,0
2020/05/04 22:02:54,001e0610f05c,lightsense,apds_9006_020,intensity,65535,5267.409
2020/05/04 22:02:54,001e0610f05c,lightsense,hih6130,humidity,65535,100.0
2020/05/04 22:02:54,001e0610f05c,lightsense,hih6130,temperature,65535,125.01
2020/05/04 22:02:54,001e0610f05c,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2020/05/04 22:02:54,001e0610f05c,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2020/05/04 22:02:54,001e0610f05c,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2020/05/04 22:02:54,001e0610f05c,lightsense,ml8511,intensity,65535,1135.624
2020/05/04 22:02:54,001e0610f05c,lightsense,mlx75305,intensity,65535,1449.643
2020/05/04 22:02:54,001e0610f05c,lightsense,tmp421,temperature,65535,-0.06
2020/05/04 22:02:54,001e0610f05c,lightsense,tsl250rd,intensity,65535,159.907
2020/05/04 22:02:54,001e0610f05c,lightsense,tsl260rd,intensity,65535,176.441
2020/05/04 22:02:54,001e0610f05c,metsense,bmp180,pressure,16777215,2361.56
2020/05/04 22:02:54,001e0610f05c,metsense,bmp180,temperature,65535,241.0
2020/05/04 22:02:54,001e0610f05c,metsense,hih4030,humidity,591,89.49
2020/05/04 22:02:54,001e0610f05c,metsense,htu21d,humidity,65535,118.99
2020/05/04 22:02:54,001e0610f05c,metsense,htu21d,temperature,65535,128.86
2020/05/04 22:02:54,001e0610f05c,metsense,metsense,id,0113d2141800,0113d2141800
2020/05/04 22:02:54,001e0610f05c,metsense,mma8452q,acceleration_x,65535,-0.977
2020/05/04 22:02:54,001e0610f05c,metsense,mma8452q,acceleration_y,65535,-0.977
2020/05/04 22:02:54,001e0610f05c,metsense,mma8452q,acceleration_z,65535,-0.977
2020/05/04 22:02:54,001e0610f05c,metsense,pr103j2,temperature,707,8.85
2020/05/04 22:02:54,001e0610f05c,metsense,spv1840lr5h_b,intensity,NA,56.72
2020/05/04 22:02:54,001e0610f05c,metsense,tmp112,temperature,65535,-254.0
2020/05/04 22:02:54,001e0610f05c,metsense,tsl250rd,intensity,719,36.205
2020/05/04 22:02:54,001e0610f05c,metsense,tsys01,temperature,16777215,214.75
2020/05/04 22:02:56,001e0611462f,lightsense,apds_9006_020,intensity,189,15.191
2020/05/04 22:02:56,001e0611462f,lightsense,hih6130,humidity,6477,39.53
2020/05/04 22:02:56,001e0611462f,lightsense,hih6130,temperature,22084,15.6
2020/05/04 22:02:56,001e0611462f,lightsense,hmc5883l,magnetic_field_x,103,93.636
2020/05/04 22:02:56,001e0611462f,lightsense,hmc5883l,magnetic_field_y,766,696.364
2020/05/04 22:02:56,001e0611462f,lightsense,hmc5883l,magnetic_field_z,-152,-155.102
2020/05/04 22:02:56,001e0611462f,lightsense,ml8511,intensity,9954,50.665
2020/05/04 22:02:56,001e0611462f,lightsense,mlx75305,intensity,31318,685.871
2020/05/04 22:02:56,001e0611462f,lightsense,tmp421,temperature,3280,12.81
2020/05/04 22:02:56,001e0611462f,lightsense,tsl250rd,intensity,9954,24.211
2020/05/04 22:02:56,001e0611462f,lightsense,tsl260rd,intensity,31318,84.262
2020/05/04 22:02:56,001e0611462f,metsense,bmp180,pressure,9989376,947.56
2020/05/04 22:02:56,001e0611462f,metsense,bmp180,temperature,25429,32.0
2020/05/04 22:02:56,001e0611462f,metsense,hih4030,humidity,519,78.71
2020/05/04 22:02:56,001e0611462f,metsense,htu21d,humidity,65535,118.99
2020/05/04 22:02:56,001e0611462f,metsense,htu21d,temperature,14724,-7.37
2020/05/04 22:02:56,001e0611462f,metsense,metsense,id,0164bce21700,0164bce21700
2020/05/04 22:02:56,001e0611462f,metsense,mma8452q,acceleration_x,480,29.297
2020/05/04 22:02:56,001e0611462f,metsense,mma8452q,acceleration_y,48640,-1031.25
2020/05/04 22:02:56,001e0611462f,metsense,mma8452q,acceleration_z,928,56.641
2020/05/04 22:02:56,001e0611462f,metsense,pr103j2,temperature,636,2.6
2020/05/04 22:02:56,001e0611462f,metsense,spv1840lr5h_b,intensity,NA,56.72
2020/05/04 22:02:56,001e0611462f,metsense,tmp112,temperature,761,5.94
2020/05/04 22:02:56,001e0611462f,metsense,tsl250rd,intensity,715,36.003
2020/05/04 22:02:56,001e0611462f,metsense,tsys01,temperature,9240178,5.57
2020/05/04 22:03:02,001e061183f3,lightsense,apds_9006_020,intensity,65535,5267.409
2020/05/04 22:03:02,001e061183f3,lightsense,hih6130,humidity,65535,100.0
2020/05/04 22:03:02,001e061183f3,lightsense,hih6130,temperature,65535,125.01
2020/05/04 22:03:02,001e061183f3,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2020/05/04 22:03:02,001e061183f3,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2020/05/04 22:03:02,001e061183f3,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2020/05/04 22:03:02,001e061183f3,lightsense,ml8511,intensity,65535,1135.624
2020/05/04 22:03:02,001e061183f3,lightsense,mlx75305,intensity,65535,1449.643
2020/05/04 22:03:02,001e061183f3,lightsense,tmp421,temperature,65535,-0.06
2020/05/04 22:03:02,001e061183f3,lightsense,tsl250rd,intensity,65535,159.907
2020/05/04 22:03:02,001e061183f3,lightsense,tsl260rd,intensity,65535,176.441
2020/05/04 22:03:02,001e061183f3,metsense,bmp180,pressure,16777215,2361.56
2020/05/04 22:03:02,001e061183f3,metsense,bmp180,temperature,65535,241.0
2020/05/04 22:03:02,001e061183f3,metsense,hih4030,humidity,453,68.82
2020/05/04 22:03:02,001e061183f3,metsense,htu21d,humidity,65535,118.99
2020/05/04 22:03:02,001e061183f3,metsense,htu21d,temperature,65535,128.86
2020/05/04 22:03:02,001e061183f3,metsense,metsense,id,011214101a00,011214101a00
2020/05/04 22:03:02,001e061183f3,metsense,mma8452q,acceleration_x,65535,-0.977
2020/05/04 22:03:02,001e061183f3,metsense,mma8452q,acceleration_y,65535,-0.977
2020/05/04 22:03:02,001e061183f3,metsense,mma8452q,acceleration_z,65535,-0.977
2020/05/04 22:03:02,001e061183f3,metsense,pr103j2,temperature,650,3.75
2020/05/04 22:03:02,001e061183f3,metsense,spv1840lr5h_b,intensity,NA,62.74
2020/05/04 22:03:02,001e061183f3,metsense,tmp112,temperature,65535,-254.0
2020/05/04 22:03:02,001e061183f3,metsense,tsl250rd,intensity,0,0.0
2020/05/04 22:03:02,001e061183f3,metsense,tsys01,temperature,16777215,214.75
2020/05/04 22:03:06,001e0611804d,chemsense,at0,temperature,634.0,6.34
2020/05/04 22:03:06,001e0611804d,chemsense,at1,temperature,676.0,6.76
2020/05/04 22:03:06,001e0611804d,chemsense,at2,temperature,733.0,7.33
2020/05/04 22:03:06,001e0611804d,chemsense,at3,temperature,783.0,7.83
2020/05/04 22:03:06,001e0611804d,chemsense,chemsense,id,NA,5410ecf71acd
2020/05/04 22:03:06,001e0611804d,chemsense,co,concentration,1261.0,-0.30324
2020/05/04 22:03:06,001e0611804d,chemsense,h2s,concentration,-1804.0,0.04629
2020/05/04 22:03:06,001e0611804d,chemsense,lps25h,pressure,100375.0,1003.75
2020/05/04 22:03:06,001e0611804d,chemsense,lps25h,temperature,689.0,6.89
2020/05/04 22:03:06,001e0611804d,chemsense,no2,concentration,627.0,0.0
2020/05/04 22:03:06,001e0611804d,chemsense,o3,concentration,3058.0,0.02247
2020/05/04 22:03:06,001e0611804d,chemsense,oxidizing_gases,concentration,3246.0,0.67188
2020/05/04 22:03:06,001e0611804d,chemsense,reducing_gases,concentration,5451.0,0.06692
2020/05/04 22:03:06,001e0611804d,chemsense,si1145,ir_intensity,3198,NA
2020/05/04 22:03:06,001e0611804d,chemsense,si1145,uv_intensity,63,NA
2020/05/04 22:03:06,001e0611804d,chemsense,si1145,visible_light_intensity,407,NA
2020/05/04 22:03:06,001e0611804d,chemsense,so2,concentration,354.0,-0.41926
2020/05/04 22:03:06,001e0611804d,lightsense,apds_9006_020,intensity,62,4.983
2020/05/04 22:03:06,001e0611804d,lightsense,hih6130,humidity,27102,65.42
2020/05/04 22:03:06,001e0611804d,lightsense,hih6130,temperature,25437,24.05
2020/05/04 22:03:06,001e0611804d,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2020/05/04 22:03:06,001e0611804d,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2020/05/04 22:03:06,001e0611804d,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2020/05/04 22:03:06,001e0611804d,lightsense,ml8511,intensity,9484,41.491
2020/05/04 22:03:06,001e0611804d,lightsense,mlx75305,intensity,557,-0.758
2020/05/04 22:03:06,001e0611804d,lightsense,tmp421,temperature,6144,24.0
2020/05/04 22:03:06,001e0611804d,lightsense,tsl250rd,intensity,557,1.27
2020/05/04 22:03:06,001e0611804d,lightsense,tsl260rd,intensity,557,1.393
2020/05/04 22:03:06,001e0611804d,metsense,bmp180,pressure,10746560,1044.44
2020/05/04 22:03:06,001e0611804d,metsense,bmp180,temperature,25972,35.4
2020/05/04 22:03:06,001e0611804d,metsense,hih4030,humidity,401,61.03
2020/05/04 22:03:06,001e0611804d,metsense,htu21d,humidity,41894,73.9
2020/05/04 22:03:06,001e0611804d,metsense,htu21d,temperature,19668,5.89
2020/05/04 22:03:06,001e0611804d,metsense,metsense,id,01a41a101a00,01a41a101a00
2020/05/04 22:03:06,001e0611804d,metsense,mma8452q,acceleration_x,65344,-11.719
2020/05/04 22:03:06,001e0611804d,metsense,mma8452q,acceleration_y,48832,-1019.531
2020/05/04 22:03:06,001e0611804d,metsense,mma8452q,acceleration_z,65312,-13.672
2020/05/04 22:03:06,001e0611804d,metsense,pr103j2,temperature,677,6.1
2020/05/04 22:03:06,001e0611804d,metsense,spv1840lr5h_b,intensity,NA,56.72
2020/05/04 22:03:06,001e0611804d,metsense,tmp112,temperature,777,6.06
2020/05/04 22:03:06,001e0611804d,metsense,tsl250rd,intensity,0,0.0
2020/05/04 22:03:06,001e0611804d,metsense,tsys01,temperature,9249080,5.89
2020/05/04 22:03:09,001e0610ee36,lightsense,apds_9006_020,intensity,65535,5267.409
2020/05/04 22:03:09,001e0610ee36,lightsense,hih6130,humidity,65535,100.0
2020/05/04 22:03:09,001e0610ee36,lightsense,hih6130,temperature,65535,125.01
2020/05/04 22:03:09,001e0610ee36,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2020/05/04 22:03:09,001e0610ee36,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2020/05/04 22:03:09,001e0610ee36,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2020/05/04 22:03:09,001e0610ee36,lightsense,ml8511,intensity,65535,1135.624
2020/05/04 22:03:09,001e0610ee36,lightsense,mlx75305,intensity,65535,1449.643
2020/05/04 22:03:09,001e0610ee36,lightsense,tmp421,temperature,65535,-0.06
2020/05/04 22:03:09,001e0610ee36,lightsense,tsl250rd,intensity,65535,159.907
2020/05/04 22:03:09,001e0610ee36,lightsense,tsl260rd,intensity,65535,176.441
2020/05/04 22:03:09,001e0610ee36,metsense,bmp180,pressure,16777215,2361.56
2020/05/04 22:03:09,001e0610ee36,metsense,bmp180,temperature,65535,241.0
2020/05/04 22:03:09,001e0610ee36,metsense,hih4030,humidity,397,60.43
2020/05/04 22:03:09,001e0610ee36,metsense,htu21d,humidity,65535,118.99
2020/05/04 22:03:09,001e0610ee36,metsense,htu21d,temperature,65535,128.86
2020/05/04 22:03:09,001e0610ee36,metsense,metsense,id,011cd1141800,011cd1141800
2020/05/04 22:03:09,001e0610ee36,metsense,mma8452q,acceleration_x,65535,-0.977
2020/05/04 22:03:09,001e0610ee36,metsense,mma8452q,acceleration_y,65535,-0.977
2020/05/04 22:03:09,001e0610ee36,metsense,mma8452q,acceleration_z,65535,-0.977
2020/05/04 22:03:09,001e0610ee36,metsense,pr103j2,temperature,717,9.8
2020/05/04 22:03:09,001e0610ee36,metsense,spv1840lr5h_b,intensity,NA,56.72
2020/05/04 22:03:09,001e0610ee36,metsense,tmp112,temperature,65535,-254.0
2020/05/04 22:03:09,001e0610ee36,metsense,tsl250rd,intensity,685,34.492
2020/05/04 22:03:09,001e0610ee36,metsense,tsys01,temperature,16777215,214.75
2020/05/04 22:03:09,001e061184a3,lightsense,apds_9006_020,intensity,30,2.411
2020/05/04 22:03:09,001e061184a3,lightsense,hih6130,humidity,21743,32.71
2020/05/04 22:03:09,001e061184a3,lightsense,hih6130,temperature,17401,3.81
2020/05/04 22:03:09,001e061184a3,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2020/05/04 22:03:09,001e061184a3,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2020/05/04 22:03:09,001e061184a3,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2020/05/04 22:03:09,001e061184a3,lightsense,ml8511,intensity,9695,45.609
2020/05/04 22:03:09,001e061184a3,lightsense,mlx75305,intensity,517,-1.651
2020/05/04 22:03:09,001e061184a3,lightsense,tmp421,temperature,4320,16.88
2020/05/04 22:03:09,001e061184a3,lightsense,tsl250rd,intensity,517,1.172
2020/05/04 22:03:09,001e061184a3,lightsense,tsl260rd,intensity,517,1.285
2020/05/04 22:03:09,001e061184a3,metsense,bmp180,pressure,10719680,1081.09
2020/05/04 22:03:09,001e061184a3,metsense,bmp180,temperature,28468,50.0
2020/05/04 22:03:09,001e061184a3,metsense,hih4030,humidity,442,67.17
2020/05/04 22:03:09,001e061184a3,metsense,htu21d,humidity,37530,65.58
2020/05/04 22:03:09,001e061184a3,metsense,htu21d,temperature,20436,7.94
2020/05/04 22:03:09,001e061184a3,metsense,metsense,id,014401101a00,014401101a00
2020/05/04 22:03:09,001e061184a3,metsense,mma8452q,acceleration_x,304,18.555
2020/05/04 22:03:09,001e061184a3,metsense,mma8452q,acceleration_y,49696,-966.797
2020/05/04 22:03:09,001e061184a3,metsense,mma8452q,acceleration_z,65440,-5.859
2020/05/04 22:03:09,001e061184a3,metsense,pr103j2,temperature,703,8.45
2020/05/04 22:03:09,001e061184a3,metsense,spv1840lr5h_b,intensity,NA,56.72
2020/05/04 22:03:09,001e061184a3,metsense,tmp112,temperature,1041,8.12
2020/05/04 22:03:09,001e061184a3,metsense,tsl250rd,intensity,1,0.05
2020/05/04 22:03:09,001e061184a3,metsense,tsys01,temperature,9310714,8.03
2020/05/04 22:03:09,001e061184a3,plantower,pms7003,10um_particle,0,0
2020/05/04 22:03:09,001e061184a3,plantower,pms7003,1um_particle,0,0
2020/05/04 22:03:09,001e061184a3,plantower,pms7003,2_5um_particle,0,0
2020/05/04 22:03:09,001e061184a3,plantower,pms7003,5um_particle,0,0
2020/05/04 22:03:09,001e061184a3,plantower,pms7003,pm10_atm,0,0
2020/05/04 22:03:09,001e061184a3,plantower,pms7003,pm10_cf1,0,0
2020/05/04 22:03:09,001e061184a3,plantower,pms7003,pm1_atm,0,0
2020/05/04 22:03:09,001e061184a3,plantower,pms7003,pm1_cf1,0,0
2020/05/04 22:03:09,001e061184a3,plantower,pms7003,pm25_atm,0,0
2020/05/04 22:03:09,001e061184a3,plantower,pms7003,pm25_cf1,0,0
2020/05/04 22:03:09,001e061184a3,plantower,pms7003,point_3um_particle,0,0
2020/05/04 22:03:09,001e061184a3,plantower,pms7003,point_5um_particle,0,0
2020/05/04 22:03:10,001e0610ba46,lightsense,apds_9006_020,intensity,95,7.636
2020/05/04 22:03:10,001e0610ba46,lightsense,hih6130,humidity,3303,20.16
2020/05/04 22:03:10,001e0610ba46,lightsense,hih6130,temperature,28632,32.09
2020/05/04 22:03:10,001e0610ba46,lightsense,hmc5883l,magnetic_field_x,-409,-371.818
2020/05/04 22:03:10,001e0610ba46,lightsense,hmc5883l,magnetic_field_y,177,160.909
2020/05/04 22:03:10,001e0610ba46,lightsense,hmc5883l,magnetic_field_z,-104,-106.122
2020/05/04 22:03:10,001e0610ba46,lightsense,ml8511,intensity,9720,46.097
2020/05/04 22:03:10,001e0610ba46,lightsense,mlx75305,intensity,31253,684.42
2020/05/04 22:03:10,001e0610ba46,lightsense,tmp421,temperature,7168,28.0
2020/05/04 22:03:10,001e0610ba46,lightsense,tsl250rd,intensity,31253,76.211
2020/05/04 22:03:10,001e0610ba46,lightsense,tsl260rd,intensity,31253,84.087
2020/05/04 22:03:10,001e0610ba46,metsense,bmp180,pressure,11223936,1008.13
2020/05/04 22:03:10,001e0610ba46,metsense,bmp180,temperature,21126,2.9
2020/05/04 22:03:10,001e0610ba46,metsense,hih4030,humidity,499,75.71
2020/05/04 22:03:10,001e0610ba46,metsense,htu21d,humidity,65535,118.99
2020/05/04 22:03:10,001e0610ba46,metsense,htu21d,temperature,19872,6.43
2020/05/04 22:03:10,001e0610ba46,metsense,metsense,id,0111d5141800,0111d5141800
2020/05/04 22:03:10,001e0610ba46,metsense,mma8452q,acceleration_x,65360,-10.742
2020/05/04 22:03:10,001e0610ba46,metsense,mma8452q,acceleration_y,49024,-1007.812
2020/05/04 22:03:10,001e0610ba46,metsense,mma8452q,acceleration_z,352,21.484
2020/05/04 22:03:10,001e0610ba46,metsense,pr103j2,temperature,667,5.2
2020/05/04 22:03:10,001e0610ba46,metsense,spv1840lr5h_b,intensity,NA,56.72
2020/05/04 22:03:10,001e0610ba46,metsense,tmp112,temperature,857,6.69
2020/05/04 22:03:10,001e0610ba46,metsense,tsl250rd,intensity,354,17.825
2020/05/04 22:03:10,001e0610ba46,metsense,tsys01,temperature,9276928,6.86
2020/05/04 22:03:10,001e06113107,alphasense,opc_n2,bins,NA,"3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2020/05/04 22:03:10,001e06113107,alphasense,opc_n2,pm1,NA,0.105
2020/05/04 22:03:10,001e06113107,alphasense,opc_n2,pm10,NA,0.108
2020/05/04 22:03:10,001e06113107,alphasense,opc_n2,pm2_5,NA,0.108
2020/05/04 22:03:10,001e06113107,alphasense,opc_n2,sample_flow_rate,NA,0.41695
2020/05/04 22:03:10,001e06113107,alphasense,opc_n2,sampling_period,NA,24.99409
2020/05/04 22:03:10,001e06113107,chemsense,at0,temperature,937.0,9.37
2020/05/04 22:03:10,001e06113107,chemsense,at1,temperature,969.0,9.69
2020/05/04 22:03:10,001e06113107,chemsense,at2,temperature,1025.0,10.25
2020/05/04 22:03:10,001e06113107,chemsense,at3,temperature,1080.0,10.8
2020/05/04 22:03:10,001e06113107,chemsense,chemsense,id,NA,5410ec38a1c6
2020/05/04 22:03:10,001e06113107,chemsense,co,concentration,1844.0,-0.46276
2020/05/04 22:03:10,001e06113107,chemsense,h2s,concentration,58.0,0.03533
2020/05/04 22:03:10,001e06113107,chemsense,lps25h,pressure,120470.0,1204.7
2020/05/04 22:03:10,001e06113107,chemsense,lps25h,temperature,-5387.0,-53.87
2020/05/04 22:03:10,001e06113107,chemsense,no2,concentration,1145.0,0.01264
2020/05/04 22:03:10,001e06113107,chemsense,o3,concentration,2576.0,0.0
2020/05/04 22:03:10,001e06113107,chemsense,oxidizing_gases,concentration,2611.0,-0.0913
2020/05/04 22:03:10,001e06113107,chemsense,reducing_gases,concentration,5068.0,-0.04454
2020/05/04 22:03:10,001e06113107,chemsense,si1145,ir_intensity,3056,NA
2020/05/04 22:03:10,001e06113107,chemsense,si1145,uv_intensity,64,NA
2020/05/04 22:03:10,001e06113107,chemsense,si1145,visible_light_intensity,409,NA
2020/05/04 22:03:10,001e06113107,chemsense,so2,concentration,-1057.0,-0.3562
2020/05/04 22:03:10,001e06113107,lightsense,apds_9006_020,intensity,228,18.326
2020/05/04 22:03:10,001e06113107,lightsense,hih6130,humidity,6604,40.31
2020/05/04 22:03:10,001e06113107,lightsense,hih6130,temperature,23072,18.09
2020/05/04 22:03:10,001e06113107,lightsense,hmc5883l,magnetic_field_x,358,325.455
2020/05/04 22:03:10,001e06113107,lightsense,hmc5883l,magnetic_field_y,581,528.182
2020/05/04 22:03:10,001e06113107,lightsense,hmc5883l,magnetic_field_z,-57,-58.163
2020/05/04 22:03:10,001e06113107,lightsense,ml8511,intensity,9904,49.689
2020/05/04 22:03:10,001e06113107,lightsense,mlx75305,intensity,31268,684.755
2020/05/04 22:03:10,001e06113107,lightsense,tmp421,temperature,3968,15.5
2020/05/04 22:03:10,001e06113107,lightsense,tsl250rd,intensity,31268,76.248
2020/05/04 22:03:10,001e06113107,lightsense,tsl260rd,intensity,9904,26.573
2020/05/04 22:03:10,001e06113107,metsense,bmp180,pressure,11167584,1047.64
2020/05/04 22:03:10,001e06113107,metsense,bmp180,temperature,23399,19.1
2020/05/04 22:03:10,001e06113107,metsense,hih4030,humidity,455,69.12
2020/05/04 22:03:10,001e06113107,metsense,htu21d,humidity,42706,75.45
2020/05/04 22:03:10,001e06113107,metsense,htu21d,temperature,21276,10.2
2020/05/04 22:03:10,001e06113107,metsense,metsense,id,0140d1141800,0140d1141800
2020/05/04 22:03:10,001e06113107,metsense,mma8452q,acceleration_x,65408,-7.812
2020/05/04 22:03:10,001e06113107,metsense,mma8452q,acceleration_y,48960,-1011.719
2020/05/04 22:03:10,001e06113107,metsense,mma8452q,acceleration_z,65152,-23.438
2020/05/04 22:03:10,001e06113107,metsense,pr103j2,temperature,729,11.0
2020/05/04 22:03:10,001e06113107,metsense,spv1840lr5h_b,intensity,NA,56.72
2020/05/04 22:03:10,001e06113107,metsense,tmp112,temperature,1361,10.62
2020/05/04 22:03:10,001e06113107,metsense,tsl250rd,intensity,719,36.205
2020/05/04 22:03:10,001e06113107,metsense,tsys01,temperature,9392758,10.89
2020/05/04 22:03:16,001e061183f5,lightsense,apds_9006_020,intensity,52,4.18
2020/05/04 22:03:16,001e061183f5,lightsense,hih6130,humidity,4562,27.85
2020/05/04 22:03:16,001e061183f5,lightsense,hih6130,temperature,26636,27.07
2020/05/04 22:03:16,001e061183f5,lightsense,hmc5883l,magnetic_field_x,-169,-153.636
2020/05/04 22:03:16,001e061183f5,lightsense,hmc5883l,magnetic_field_y,-987,-897.273
2020/05/04 22:03:16,001e061183f5,lightsense,hmc5883l,magnetic_field_z,-379,-386.735
2020/05/04 22:03:16,001e061183f5,lightsense,ml8511,intensity,9479,41.393
2020/05/04 22:03:16,001e061183f5,lightsense,mlx75305,intensity,670,1.764
2020/05/04 22:03:16,001e061183f5,lightsense,tmp421,temperature,6096,23.81
2020/05/04 22:03:16,001e061183f5,lightsense,tsl250rd,intensity,670,1.545
2020/05/04 22:03:16,001e061183f5,lightsense,tsl260rd,intensity,670,1.697
2020/05/04 22:03:16,001e061183f5,metsense,bmp180,pressure,10198560,957.39
2020/05/04 22:03:16,001e061183f5,metsense,bmp180,temperature,24539,26.5
2020/05/04 22:03:16,001e061183f5,metsense,hih4030,humidity,411,62.53
2020/05/04 22:03:16,001e061183f5,metsense,htu21d,humidity,41578,73.3
2020/05/04 22:03:16,001e061183f5,metsense,htu21d,temperature,20284,7.54
2020/05/04 22:03:16,001e061183f5,metsense,metsense,id,019217101a00,019217101a00
2020/05/04 22:03:16,001e061183f5,metsense,mma8452q,acceleration_x,256,15.625
2020/05/04 22:03:16,001e061183f5,metsense,mma8452q,acceleration_y,49760,-962.891
2020/05/04 22:03:16,001e061183f5,metsense,mma8452q,acceleration_z,16,0.977
2020/05/04 22:03:16,001e061183f5,metsense,pr103j2,temperature,697,7.9
2020/05/04 22:03:16,001e061183f5,metsense,spv1840lr5h_b,intensity,NA,55.0
2020/05/04 22:03:16,001e061183f5,metsense,tmp112,temperature,1001,7.81
2020/05/04 22:03:16,001e061183f5,metsense,tsl250rd,intensity,0,0.0
2020/05/04 22:03:16,001e061183f5,metsense,tsys01,temperature,9308520,7.96
2020/05/04 22:03:16,001e061183f5,plantower,pms7003,10um_particle,0,0
2020/05/04 22:03:16,001e061183f5,plantower,pms7003,1um_particle,0,0
2020/05/04 22:03:16,001e061183f5,plantower,pms7003,2_5um_particle,0,0
2020/05/04 22:03:16,001e061183f5,plantower,pms7003,5um_particle,0,0
2020/05/04 22:03:16,001e061183f5,plantower,pms7003,pm10_atm,0,0
2020/05/04 22:03:16,001e061183f5,plantower,pms7003,pm10_cf1,0,0
2020/05/04 22:03:16,001e061183f5,plantower,pms7003,pm1_atm,0,0
2020/05/04 22:03:16,001e061183f5,plantower,pms7003,pm1_cf1,0,0
2020/05/04 22:03:16,001e061183f5,plantower,pms7003,pm25_atm,0,0
2020/05/04 22:03:16,001e061183f5,plantower,pms7003,pm25_cf1,0,0
2020/05/04 22:03:16,001e061183f5,plantower,pms7003,point_3um_particle,0,0
2020/05/04 22:03:16,001e061183f5,plantower,pms7003,point_5um_particle,0,0
2020/05/04 22:03:19,001e0610f05c,lightsense,apds_9006_020,intensity,65535,5267.409
2020/05/04 22:03:19,001e0610f05c,lightsense,hih6130,humidity,65535,100.0
2020/05/04 22:03:19,001e0610f05c,lightsense,hih6130,temperature,65535,125.01
2020/05/04 22:03:19,001e0610f05c,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2020/05/04 22:03:19,001e0610f05c,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2020/05/04 22:03:19,001e0610f05c,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2020/05/04 22:03:19,001e0610f05c,lightsense,ml8511,intensity,65535,1135.624
2020/05/04 22:03:19,001e0610f05c,lightsense,mlx75305,intensity,65535,1449.643
2020/05/04 22:03:19,001e0610f05c,lightsense,tmp421,temperature,65535,-0.06
2020/05/04 22:03:19,001e0610f05c,lightsense,tsl250rd,intensity,65535,159.907
2020/05/04 22:03:19,001e0610f05c,lightsense,tsl260rd,intensity,65535,176.441
2020/05/04 22:03:19,001e0610f05c,metsense,bmp180,pressure,16777215,2361.56
2020/05/04 22:03:19,001e0610f05c,metsense,bmp180,temperature,65535,241.0
2020/05/04 22:03:19,001e0610f05c,metsense,hih4030,humidity,592,89.64
2020/05/04 22:03:19,001e0610f05c,metsense,htu21d,humidity,65535,118.99
2020/05/04 22:03:19,001e0610f05c,metsense,htu21d,temperature,65535,128.86
2020/05/04 22:03:19,001e0610f05c,metsense,metsense,id,0113d2141800,0113d2141800
2020/05/04 22:03:19,001e0610f05c,metsense,mma8452q,acceleration_x,65535,-0.977
2020/05/04 22:03:19,001e0610f05c,metsense,mma8452q,acceleration_y,65535,-0.977
2020/05/04 22:03:19,001e0610f05c,metsense,mma8452q,acceleration_z,65535,-0.977
2020/05/04 22:03:19,001e0610f05c,metsense,pr103j2,temperature,699,8.1
2020/05/04 22:03:19,001e0610f05c,metsense,spv1840lr5h_b,intensity,NA,62.74
